"","LMC1","LMC2","LMC3","LMC4","LMC5","LMC6","LMC7","LMC8","LMC9","LMC10","LMC11","LMC12","LMC13","LMC14"
"cg09741912",1,0.226561482021538,1,0,0.758373027920324,0.398073545722633,0.714887353496856,0.889047075041238,1,0,0.0994466431400876,0.844699952312608,0.583971299311625,0.767660502424672
"cg19255783",0.906502931670328,0.305419355325935,0.817104086402003,0.910595907072212,0.213747316658447,1,0.0963752857396555,0.411675966575942,0.885625324885242,0.969817771411799,0.160720765596859,0.688800338346384,1,0.494021478333062
"cg24377179",0.462792317138371,0.793860834722728,0.535741404500621,0.373255953177825,0.124590128347233,1,0.302222845735981,0.306679869971863,1,0.519019531423637,0.37776049546222,0.895361071298613,0.273724612789452,0
"cg07589393",0.442867518232881,0.574379454206702,0.850765239759865,0.311268606368449,0.767472415141285,0.672186318445932,0,0,0.958842930002543,0.799921522903682,0.0665212874215749,1,0.6437477271913,0.236794421567358
"cg05624376",0.863480991140924,0.461268281029966,1,0.315339600602941,0.58153603869157,0.152381669045706,0.283250723162815,0.323227243828398,0.964357398087457,0.391327919094799,0,0.94343459338008,0.172767183151721,0.597912148317903
"cg12377401",0.854838633285659,0.0477646279989481,0.920517153598311,0,0.991445435574283,0.657734751063399,0.626937039645251,0,1,0.245395589362695,0.0529899353858768,0.42618087957415,0.828334258792551,0.734056373516838
"cg20933946",0.931012609780442,0.889115408440645,0.814448646430542,0,0.117898537973958,0.864373033630306,0.801969518809241,0.170786387765441,0.841365031339,0.893609008191445,0.646772128399688,0,0,0
"cg22785136",0.958357457422167,0.105349571977565,1,0.589438628693923,0.945761195023316,0.390228249953923,0.0889159294469846,0,0.32760832652328,1,0.241031351865645,0.759668588607739,0.561511488720417,0.445461704973
"cg07459252",0.0510248666490711,0.367644976840874,0.4939488829258,0.238346292279909,0,0.506080850698986,1,0.748631360466244,1,0.442418334543757,0,1,0,0
"cg25979543",0.0428749423935199,0.356768367192256,0.429140041230922,0,0.783269258311302,0.354380245086901,1,0,0.579946582876338,0.565684248167428,0.311727625440856,0.0367449375801503,0.0652870948141267,0.908237408147426
"cg25165908",0.832969936801559,0.187103212531414,1,0,1,0.497843182772235,0.493661133993701,0,0.860625710362071,0.214346911608502,0,0.685996245288939,0.417999336347743,0
"cg12294118",0,1,0.412969109867178,0.986915294262332,0.805529481673902,0,0,0.661757590118625,1,0.975982756889524,0.358185061562572,0.964858036339512,0.329973566832314,0.751705671175345
"cg19479609",1,0.159515343702343,0.743032185098327,0.994919067750289,0,0.453352189328413,0,0.256277126434389,0.635387616612483,1,0.531882514434647,0.970182151584478,0.644183496526296,0.270960187071636
"cg06441150",0.401358642353095,0.346142524745788,0.600822535545435,0.94103580788709,0.888940720833567,0.431766239508969,0.173024293268554,0.185156979984423,1,0.875449113444085,0.0869691311617158,0.960647898633823,0.102673991299471,0.140636754039182
"cg04908625",0.788972228523281,0.782141612422919,0.313692185732149,0.346140522033772,0.401693624335965,0.400618162065729,0.334093394245324,0,1,1,0.661823190886742,0.0652870127869545,0.0885353925376269,0.48258473279218
"cg17826518",1,0.0969458582990508,1,0.355842283896596,0.305518488616997,0.678490124560413,0.415387355781194,0.398475777325599,0.676431392683798,0.879679075178697,0.377458922391314,0.793729776276988,0.682878010789379,0.423257844756148
"cg07254706",0.876582940874231,0.0817038125080479,1,0.65580596629578,0.979229658195575,0.64044961460735,0.407752101864059,0,1,0,0.155392003104953,1,0.601546057604703,0.595880463914412
"cg19268708",0.891309219616234,0,1,0.557704141257205,0.918241192141533,0.512552764674958,0.744090354077509,0.208783420120712,1,0.396550510701067,0.077616156475273,0.768056613512817,0.946150469839877,0
"cg21211321",0.91969860952576,0.0297647775200619,0.845398400009142,0.952979891290124,0.963217037695459,0.101295718336469,1,0.60621710679877,0.582952221670142,0.602378890162933,0.210780812052253,0.913746461939653,0.664809922551467,0.0352551954332281
"cg15929276",0.544973845347168,0.71803089651477,0.205016829202266,0.557178299844226,0.295373667541803,0.533821171311133,0,0.00592062367585568,0.664048852273207,0.853245984420245,0.188242779256903,0.888070890656439,0.254679071257682,0.431587828225325
"cg19571715",0.825987454204621,0.122887719695603,1,0.24833573736459,0.828687123386212,0.489231336180754,1,0,1,0.148269453747125,0.0369435224798889,0.718800219698845,0.71327190482505,1
"cg16045223",0.565210283549411,1,0.554383668808984,1,0.824226436234435,0,0.493143408524213,0.682253925561834,0.65331816897428,0.674812735970139,0.317879057503047,1,0.29349634220425,1
"cg22340475",0.583443613941123,0.393553777535203,1,0,0.853276886682241,0,0.366097145264885,0,0.972427361332097,0.431651456656358,0,0.216519845709876,0.393300409404802,0.57772956201659
"cg23564432",0.865819682000162,0.278224352393238,1,0,0.694610761006895,0.209280891888357,0.551813069667892,0,0.83294167216601,0,0.0477639612335667,0.787227317552463,0.58835484781262,0.279106627085531
"cg27455540",0.0630907141980054,0.252611813692421,0.530203673996979,0.996911604878362,0.633107188108107,0.64900908884555,0,0,0.386891547282338,0.579272624218519,0.288958675155512,0.81224176832613,0.782158140016363,0.597071824345955
"cg13194425",0.740514351643893,0.686321782710343,0.434260816439395,0.70043814692876,0.45941013580087,0.728411935776057,0.553655961249856,0.715693897988885,0.920639114803436,1,0.13352889366493,0.592708490542518,0.130483052901171,0
"cg23254163",0.937200124228384,0.186356848545925,1,0.790587272401795,0.911416809249914,0.531843405618612,0,0.159227115388062,1,0.508597576967079,0.2131801363471,1,1,0.226988773821544
"cg16141740",0.076356410734134,0,0.264336634131959,0.410610502222472,0.383483942230873,0.0303711832823145,0.502049021474343,1,0.977473666379864,0.924570057331465,0.131223922615142,0.690352918390213,0.358363257744231,0.194916502706739
"cg19090585",1,0.500184188437133,1,0.27117258452351,0.893167727111887,0.731734253997759,0.536603460393473,0.0820178338424968,1,0,0.170671710911773,0.648735061424496,0.840742769619325,0.937949887002572
"cg03377610",0.377016891289006,0.20016720828755,0.115148689972823,0.610211291071173,0.0879227366854371,0.505056370850938,0.922837210378959,0.636974103572851,0.902528095397749,0.923997926268574,0.17522670771861,0.814084231539708,0,0.189630971998673
"cg19761640",0.812537089474041,0.00403365797177097,1,0.599581876882101,0.776592821773462,0.221044324161674,0.365356656002046,0.279405606802019,1,0.61535893379549,0.0419680291921796,0.802852276877093,0.632087734769781,0.37560187329003
"cg03049693",1,0.0430703013538195,0.89185708327462,0,0.956360193443036,0.144772606358152,0.327796746567001,0,0.956663693184453,0.0824286624110663,0.230258879374766,0.798604025785726,0.502111906248916,0.678315739471686
"cg25985031",0.562435509302997,0.192463840242474,0.567915408244619,0.0327102584368614,1,0.486721259878547,0.0783544463294775,0.174702254411617,0.827515529310507,0.257163985659706,0.131451595500578,0.83743318054,0.659676525921207,0.206678329150803
"cg00516030",0.319277512331967,0.254008303210572,0,0.482942955203893,0.85233880378741,0.841340429768133,0.207472136908325,0.255428450376759,1,0.510067730012358,0.0676987683906723,0.336140525141241,0,0.284018499335347
"cg12586386",0.690190135061806,0.433002001780011,0.808879199509745,0.523161080537338,0.688434850143269,0.782269982974913,0.413138200779123,1,0.607336391686938,0.794512132153083,0.587675316190331,0.691101498227362,0.812565090056866,0.0289164930656429
"cg03594972",0.678062224835151,0,0.945815410538458,0.0190899401766993,0.921201384790388,0.489222642203858,0.686029432442174,0,1,0.261638591062977,0.0371554714255804,0.195063234390517,0.050807089873836,0.734130606131589
"cg06066088",0.163555089317542,0.190071657002016,0.432469856264355,0.609023212167168,0.815253138914435,0.585732213938326,0.0900656389593581,0.733385095541053,1,1,0.185652382682041,0.878494091742357,0.289009753388706,0
"cg00383763",1,0.210529476743797,1,0.850993722606833,0.64519159607888,0.517323821739198,0.275315812028759,0.281317366696775,0.681634059351057,0.490356561780909,0,1,0.821859297299893,0.358265672761126
"cg22173837",0.420560699348883,0.588354299791229,0.220495200733681,0.908096522788814,0.317666057202243,0.517589275504936,0,0.467864743388229,0.730849882819468,0.960319096713615,0.0485309630823941,1,0.748983441787028,0
"cg14644378",0.850617027716526,0.410017716167201,0.00359726576945272,0.658952783486323,0.568297623972611,0.334429429954184,0.417517750892869,0.917085209703381,1,0.409444416198245,0.05990092017409,0.800926462558757,0.723545663863628,0.132367517946256
"cg21145245",0.650520668266934,0.70540323274871,0.404873286365571,0.852266215489492,0,0,0.390375827581169,0.472739004608074,0.831934166846453,0.592002672526902,0.0711261928549004,0.938370563725638,0.769302251993355,0.909032765927939
"cg01651378",0.508379923004925,0.265413768840318,0.58758801273775,0.870114914675583,0.949165547513279,0.657827528756064,0.171609897267017,0.371901410637241,1,0.50663135027388,0.361158161454647,0.639334766456779,0.715035828421223,0.0966132875469619
"cg18129296",1,0,0.501938208075509,0.728029619652289,0.717677190990721,1,0.595165197826082,0.246785908729787,0.99477263364683,0,0.236088223994475,0.975485129245942,1,0.768366185705979
"cg06869505",0.0221846975363979,0,0.37365204365412,0.863492534412624,0.90223583608414,0.870398420229381,0.399219608724298,0,0.750759880598032,0.0692083684866216,0.455112342600563,0.59960754788204,0.659642700883402,0.842092228888286
"cg11460714",0.593096280300428,0,0.849847603854854,0.340759428895298,0.794342895579321,0.457822246358338,0,0,0.89609747592686,0,0.0274579010190323,0.611677863381264,0.876267162532458,0.768792273278216
"cg06489606",0.416594339131048,0.85158893672577,0,1,0.826305359394736,0.395685683660087,0.230906097397609,0.312864717299591,0.697062461221423,1,0.205232216654987,1,0.649629331528885,0.103024326517488
"cg02013527",0.0920495905600009,0.655992624945349,0.582843523565308,1,1,0.19319279831389,0.427382802851336,0.827652338120905,1,0.348302230987051,0.0792130486663519,1,0.597152262682452,0.158824441898387
"cg13778078",0.756764429665854,0.0256424407956181,1,0.534447000131255,0.956247351965402,0.643557722734265,0.843083808069709,0.573643501512272,1,0.518739927949542,0.149073086342701,1,0.99415122320539,0
"cg01264765",0.776401767661215,0.502082543887644,1,0.862620384889799,0.0458724698383419,0.74443868314801,0.359944289413059,0.0121074788653241,0.872915498123081,0.843640996572891,0.0961876565682143,0.870708485556668,0.937627731279916,0.115979995906609
"cg03124139",1,0.358577620550093,1,0.535434729708651,0.59560106867134,0.904957311203312,0,0.731213891413821,0.694001516024624,0.887512425054773,0.092404340508002,0.993530021603638,0.165811197490843,0.458306680198766
"cg24725789",0,0.785638695019372,0.702446063503357,0.893435478093974,0.067874907127538,1,1,0,1,0.871882845738799,0.624296959899969,0.827382394656914,0.327336621399387,0
"cg21297493",1,0.101387614682335,0.349477176377188,1,0.0912080286236282,0.355404060937961,0.540892810292577,1,1,1,0,0.923189927729485,0.676647844323257,0.636426655616063
"cg07600499",0.522707686547868,0.726048026161517,1,0,0.643637052417193,1,0.870940648589236,0,0.835524542080462,0.0569470922375289,0.0516402623205131,0.695963226499289,0.234545619059094,0.621281944386605
"cg00611789",0,0.31428163435233,0,1,1,0,0.102413277709779,0.0802617661407781,0.358117570985903,0.860502407405235,0,0.681069794272438,0,0
"cg11141743",1,0.878183137235758,0.563893591838238,0,0.735068515219367,0.830844364603204,0.153693472960145,0,0.285914362183947,0.535892612502584,0,0.237371398131104,0.148184674531584,0.710079311920655
"cg24527751",0.17066796801026,0.156551642961845,0,0.571151741718429,1,0.127235176182093,0.445934419597093,0,0.559531238696086,0.285909379205495,0.129106849943725,0.56188112880705,1,0.910538846332327
"cg24690692",1,0.195489661015058,0.873967157545709,0,1,0.377139933604126,0.216304762938953,0.130460317115083,0.521876910820011,0.152151709597665,0,0.649427532982528,0.292768248375776,0.15726967216014
"cg19708659",0.467399495952753,0.202296204497655,0.0930994592282762,0.401996993865055,0.312218486452486,0.711789887089988,0.264558090836189,0.187131526064995,0.725498136187121,1,0.00654032555113713,0.969754333678738,0.396366464804679,0
"cg14833621",0.910343081048995,0.518163862086132,0.427083952726103,0,0.916399347741714,0.627050419959391,0.160977211132385,0.0774489371639766,0.614324550497376,0.744820963026951,0,0.134417889094804,0.794397562626823,0.792247080111264
"cg14504259",0.185908395860694,0.524568822041051,0.350560065568592,0.783091836856594,0.234033436526289,0.479434978345519,0.963266820966995,0.530172607621655,1,1,0.443827639585179,0.44525118612822,0,0
"cg16644967",0.81140554366196,0.52730730477374,0.517446385693431,0.920470073134218,0,0.516018832665543,0.431620882575507,0.140076302740275,1,0.889594541963608,0.129458260555252,0.805928746106842,0.953164945810483,0.19965289653688
"cg03699623",0.00382986568848882,0.102597012785854,0.199613139104549,0.542897832403178,0.0600490254627641,0.113670881192488,0.963925237710037,0.677263945800747,1,1,0.0822654665643321,0.576034232114819,0,0
"cg12445424",0.611424188008102,1,0.447167957427492,0.494120492718319,0.806759559083008,0.187841573032048,0.960750998922552,0,0.201757085857187,0.543891819347812,0.10736879116182,0.628961941884707,0.883918796100517,1
"cg13272412",1,0.492197606969358,0.224900289463766,0.301153310192102,0.739915658072494,0.756268173533249,0.159445866309057,0.932304952656436,0.986408107296913,0.480082641928408,0.163665928072794,1,0.830182923922093,0.333445665953419
"cg05865340",0.120988168291406,0.531391109226193,0.326875665884852,0.384930833430618,0.476933282908005,0.997242404754475,0,0.288140874676616,0.23752733743049,0.94766417610655,0.271140665350182,1,0,0
"cg01015769",1,0.239322918360076,1,0,0.701905797808266,0.66952415108249,0.742049899211081,0.168770093369186,1,0.279934389137592,0.128418883292653,0.60246395649549,0.795333839226114,0.595216464966193
"cg23596291",0.847047915169792,0.342884211759771,1,0.290819554106416,0.849856564358046,0.295456977538082,0.91023753155392,0,0.910487154889129,1,0,0.960408351909027,0.920311932449998,0.437374751948017
"cg17098103",0.352178867771205,0.402092129458996,0.455944735431575,0.732252530291129,0.829607363891385,0.789240857488052,0.117895524550339,0.399950206144369,1,0.760574482789209,0,1,0.866685902449043,0.14471632154061
"cg25076959",0.393728463217089,0.0318634313295909,0.559577561446338,0.846631194395861,0.460751271181608,0.882380617744798,0.622444788022405,0.0796267012023875,1,0.325314514080394,0.128993346209711,0.800005000816116,1,0.0812754041670849
"cg14535828",0.920866699340073,0,0.931508347632614,0.753513591121929,1,0.243207381142005,0.510859404849666,0.2165265015644,0.948535305299692,0.260032659700866,0.132946480608411,1,0.883963350905613,0.53579631635767
"cg04073934",1,0.621099948330768,0.200559775818951,1,0.921531536644718,0.0342089027491937,0.253347125170707,0.703168719904195,0.633957970693406,0.563090182456368,0.0478452448610688,1,0.716961407769065,0.151861511870439
"cg16188984",0.888343648773703,0,1,0.650908752220066,0.652023668482887,0.49470299455258,0.997830009531024,0.291709344057263,1,0.310613088568302,0.045107852489598,0.945004411843548,0.83947975005794,0.313564723881691
"cg00490004",0.0322122205349709,0.315699978037742,1,0.0546733168393546,0.956515327436999,0.674839341288386,0,0.0204065353982474,0.781000874428742,0.114227729034216,0.292457049933098,0.909980481866291,0.398833164032457,0.17688495919227
"cg07179669",0.465119782055076,0.399701679494783,0.155424843174762,0.394613520380397,0.0147893075822022,0.32926469121747,0,0.355832312295957,0.572913420781194,0.582325236705206,0.277803475185452,0.596178372103361,0,0.146139814656854
"cg02857325",0.321592307454342,1,0.657916336222503,1,0.992767827200671,0.000886657481807203,0.348040301191774,0,0.193353230985377,1,0.421572883362802,1,0.151498906383156,0.0872630860428472
"cg00348992",0.991602248145852,0.960973157182444,0.421393004966966,0.715419902075668,0.250903171255031,0.830347239889436,0,0.318036492719887,0.641150607974874,0.187060115383886,0,0.988080574059359,0.967020098567712,0.229553694204746
"cg11613741",0.295694324930766,1,0.638765044488029,0,0.916012317944727,0,0.00244482896272635,0,0.609380536411413,0.790794302402852,0.0609294770531598,0.0879279995506459,0,0.315494549942683
"cg05054998",1,0.592045382987373,0.338886896767804,0.751495227388981,0.90002779533379,0,0.112357253085531,0.948395076885614,0.380035333267806,1,0.37203681225187,0.78426123833439,0.0422606698644101,0.237949000781891
"cg00763594",0,0.879680492108603,0.154243709662723,0.766733140833968,0.785462772464692,0.153074731900425,0.265224189483451,0,0.646193943009894,0.339791861106802,0,1,0.883424103222469,0.190714459189621
"cg05051799",0.22306542037354,1,1,0.501838033969115,0.881711710108564,0.969204363691624,0.341610988677995,0,0.172906743463256,0.982943280935868,0.198371681654634,0.264173953416759,0,0.84833155624333
"cg08347373",0.465954389027202,0.763225507598312,0,1,0.535491927996335,0.509900816007082,0,0,0.584995496202459,0.802708123221412,0.0958291866456278,0.946812475437224,0.159973454109411,0.0954804677081759
"cg24688309",0.770738594933863,0.110190438441156,0.673258080703066,0.548470623561138,1,0.0994331711421994,0,0.292507529000712,0.871440136693471,0.699877786164469,0.160951515134485,1,0.853313642366532,0
"cg00926420",0.253716442347189,0.138652309482184,0.934493291545412,0.661738014562699,0.524229703554429,0.349849107781762,0.183939672102395,1,1,0.559889791766934,0,0.677345353447194,0.3976246796811,0.835274920329825
"cg23995914",0.714119961256746,0.388570384539634,0.171264658490866,0.431479017224756,0.345640847480112,0.0942439674533273,0.100660156688783,0.42470355896483,0.535144042452616,1,0.188233661113815,0.172713012191557,0.143099328417473,0.0615437147385288
"cg21847800",0.508929368477097,0.0595649616446474,0.464103607953955,0.395489099073775,0.733984868241038,0.205135971203171,0,0.280706411892372,0.872285017412319,0.93680425602834,0.383507759684869,1,0.728352249068841,0.0220956216015056
"cg24861272",0.307144963176819,0.230098652227447,0.09381899671935,1,0.162336882836959,0.902022427006745,0,0.119856938441426,0.935264509495591,0.707945454790179,0.37573463834188,0.758276742808213,0.981419346907943,0
"cg18355562",0.0137622580795576,0.491872522489102,1,0.307790078493391,0.88840587062792,0.697632435959803,0.399087964605315,0,0.489088294298738,0.331342244706897,0.312198830947445,0.272991134626473,0.0661281771260454,0.677595102806335
"cg23759189",0.348484475305018,0.538313271827295,1,0,0.812249035056218,0.587046961084648,0.807112030602022,0,1,0.0321303267281098,0.0191868726008473,0.018285252772542,0.322085550544818,0.977743386187238
"cg14044388",0.532261381241294,1,0.596550304238916,0.744824991773253,1,0.489045694245943,0.163204081923096,0.217187335093294,0.475264325546999,0.834740668244388,0.0691125341109247,0.926259904555908,0.540309246826283,0.0858046559366394
"cg20317148",0.368009712457851,0.291855466255032,1,0.510134144926749,0.903450438608054,0.126622295643733,0.213489485370744,0.360567105818282,0.691207993835464,0.841225011944281,0.017887665494861,0.869465748567662,0,0.834529728469338
"cg23818528",0.871739171213424,0.226374210147879,0.135176821386102,0.710846503035881,0.205800131057455,0.199806848232894,0.326020896353563,0.58629984283596,0.937773001631787,0.654919631759072,0.0697691475588003,0.881241854870638,0.712773409467517,0.40798558706558
"cg14659662",0.911472862865991,0.0981027186617967,0.269809620481933,0.37375889439725,0.569814236047376,1,0.209665472003305,0.863470167051026,0.924784907295777,0.926997187643128,0.191393373544767,0.898062399450835,0.885309849934816,0.372226634310774
"cg27539046",0.359432057671008,0.820588238908847,0.612068661314941,0.941277000281591,0.282337196231124,0.813361436374318,0.0952744392335796,0,0.638131254692353,1,0.131651344096325,0.494025137379053,0.462750780958527,0.277720934552645
"cg26147947",0.0598620752052005,0.1524454926826,0.440979379256798,0.830701541298114,1,0.640583753290088,0.486351060148856,0.177467231446397,0.955251635602978,0.471932683029645,0.412184429746594,0.302088065087519,0.182875740101571,0.0229258380571404
"cg02152631",0.363066208938158,0.233062983924465,0,0.493749678596877,0.928214557112626,0.424112391939692,0,0.544521290487283,0.853233644940572,0.641089524060674,0.199627096811881,1,0.331844078359753,0.3788536294849
"cg23452289",0.992445840990041,0.119904513728888,0.400010759731596,0.0508966132274214,0.441125415618552,1,0.363625684667635,0.670043984080015,1,0.511732419390403,0.220949613408912,0.688085476518234,0.414907930083481,0.56527701331246
"cg00993310",0.568878489484996,0,1,0.565715705032206,0.649669932399595,1,0.437263219543618,0.0566836659439882,1,0.166341569933306,0.279575728228044,0.249172683971306,0.0760040390572402,0.825522571438109
"cg22081832",0.00784282922571096,0.87924518568149,0.321448942838188,0.437518141091841,0.512346778759456,1,0.0823261865321995,0.226798022237935,0.922517487427047,0.786935001510583,0.233469662137191,0.53258989161006,0.212887997420599,0.210523008431445
"cg03960279",0.90682190918171,0.150857724206152,1,0.447076724619216,0.791124554390885,0.336695639399701,0.63825142768943,0.0919477833745838,1,0.452788597895909,0,1,0.789929642436498,0.327497629315546
"cg19028499",0.961030033239511,0.174193664315665,0.65658510665633,0.598229411769531,0.825976086882118,1,0.190486128925337,0.708121005741726,0.822743552268167,0.738971752570535,0.22294281803251,0.767018288401522,0.802547211805041,0
"cg24950233",0.617690718238271,0.230340410203219,0.583273958662907,0.930521434266688,0,0.784332307338739,0.655476001265808,0.468255158024199,0.858976842395337,0.521666512360846,0.112594564967409,0.776678950524514,0.270154674760107,0
"cg04520078",0.515003470620802,0.13189592483389,0.414819109757526,0.397223626623723,0.610980610240584,0.295411571221915,0.687624722350819,0.879784559281635,0.981804311432876,0.828053723869034,0.301883580552311,0.603075543910276,0.793168892110902,0.165108662038691
"cg22648135",0.564857627137234,0.475781114466871,0,0.0963106024212155,0,0.499932291599145,0.393210727451238,1,0.861524183851367,0.99431043363304,0.396577965721484,0.624620185119239,0.11842876033021,0.596634510554163
"cg27171704",0.190098559663668,0.575687125963996,0.360024811919781,0.482607311612536,0.825596856993841,0.136283993097803,0.708490296454664,0.260566520457114,0.755994812665572,0.548700716351895,0.560766053581598,0.668146100672443,0.14554165544873,0.847585103728894
"cg22353096",0.991777455084117,0.139537127491573,0.642534612706657,1,0.113801338353856,0.805981269717032,0.100230475884236,0.542033631952483,0.907346656281615,0.222276308865201,0.0445915025715867,0.808198492145171,0.840833356318553,0.142725075596728
"cg04147593",0.516643119630545,1,0.0287996563930098,1,0.299753626552634,0.683046387715601,0.473166126596029,0,0.444251158033465,0.763710470858244,0.352492195712665,0.914138752362359,0.955566000535764,0.190569591107405
"cg01946364",0.401609050845002,0,1,0.241240085638792,1,0.155947131045602,0.395551162664366,0,0.773737683921965,0.117427960856532,0.125522772281717,0.517221861126288,0.702759798575566,0.532554647476774
"cg13797205",0.963229470692048,0.253731358771192,1,0.605136505751695,0.937319066993895,0.422031141650962,0.491942375495528,0,0.995987060303792,0.194626103023039,0.0243301657514847,1,0.904835637812192,0.547615985410027
"cg25258098",0.522717823496732,0.496245345581238,0.8365864541199,0.481630491834227,0.639880690786727,0.244553751614251,0.306541788855589,0.266051996269832,0.778960384655138,1,0.28469519269171,0.442430091711603,0.369303373921423,0.00942293162730882
"cg19509743",0.906243167699798,0.189696495021003,1,0.0566204980174915,0.986775144748439,0.554614270233978,0.410514343455738,0,1,0,0.127525106431202,0.763272276205435,0.792088008366889,0.529657786560191
"cg02274366",1,0.398709897975338,1,0.0673831792511557,0.688703671073189,0.47474022103373,0,0,0.602660605283756,0.448328362203307,0.0623480082731867,1,0.40657482638965,0.346464184039261
"cg02610064",0,0.159018756447201,1,1,0.956298245542782,0.343079167425156,0.440158478260528,0.767907102118457,0.791754541143596,0.970608567339331,0.231735539477132,0.997415943171589,0.824197439586032,0.642798559333797
"cg26755141",0.0867106529895394,0.52233526133158,0.00033441518344438,0.239487768297671,0.118864613931359,0.590374521551511,0.88940721788467,0.562401303801484,1,1,0.206300275745438,0.324144749873814,0.0124514225534079,0
"cg14302308",0.9404941668964,0,1,0,0.833127720233935,0.554686011836486,0.930547834884078,0.565483266373407,1,0.156572529228264,0,0.639790329795376,0.460968115823515,0.733523911102459
"cg22541254",0.358511892103235,0.270565341818996,0.337117337141992,0.406682981925925,0.151826210367339,0.396927658876624,0.787976646253127,0.304048526801957,1,0.631421109786614,0.201582539984329,0.860906796498645,0.236859226427892,0.0838794649774646
"cg20953606",1,0.208046911924955,0.514542934642754,0.514379257576883,1,0.0789715755591664,0.268180585788165,0,0.695944655767786,0.353218908730195,0,0.536514290683375,0.653514728954698,0.7125181808997
"cg11668053",1,0.0950578924530209,0.94705752867881,0.318547049881276,0.672190134722585,1,0.378588825376477,0.631870027274814,0.898658857107254,0.320654121405318,0.0692237293581954,0.773969801588769,0.50983610076586,0.0310026886889893
"cg22004693",0.758978341645343,0.665406650913128,0,0.147945305287505,0.901460310099335,0.703055794966432,0.885151611410812,0.501556748023746,0.952949974542677,0.294995308795641,0.68625636050524,0.785092918995672,0.754116709249609,1
"cg26446133",0.662923853518226,0.654628713923031,0.374063131341312,0.790662857200327,0.244697285583931,0,0.798877102102386,0.988552094792114,0.777768981859806,0.844974997059026,0.15513886060516,0.848144211669156,0.948118890546302,1
"cg08516507",0.771408618383552,0.668183348643961,0.745290233464011,0.211078853273473,0,1,0.649882235179962,0.51491917428902,1,0.897356571821368,0.80493070818569,0.529092018025473,0.530489227423218,0.546216855771733
"cg02946850",0.893391745946945,0,1,0.473530827643617,0.832496381636654,0.339057643958238,0.507008708778957,0,1,0.0743812589752759,0.109357018301257,0.931514344067913,0.539071986132349,0.408898426810394
"cg24211504",0.194413501210053,0.737253138306504,0.375124779396091,0.317533216195499,0.195771417550137,0.605258144185626,1,0.67351988980338,1,0.993573293026316,0.267879461532566,0.599208744050219,0.0451745684582718,0
"cg17301987",0,0,0.357554722451284,1,0.849474350605039,0.1975652764851,0,0,0.827735437207238,0.855941420600274,0.53227084416963,0.458652577769494,0.118213408501498,0.87075349837363
"cg06210630",0.341884120277208,0.295499547800554,0.838970112113976,0.161193325731389,0.821922228221112,0.951934694106954,0.0836103255833681,0,0.618126705516038,0.427384222948156,0,0.93388609061683,0,0.245688005890903
"cg18631330",0.150192732240122,0.296739873974576,0.260935074364846,0,0.923356186329424,0.322003719354251,0.633354373056584,0.963527541774773,1,0.961589678732974,0.0645653241552516,0.682384532633856,0.141907945258068,0
"cg15467646",0.167419322572471,0.327863148948199,0,0.285944617173213,0,0.153022628572675,0.414899468133406,0.851038002009017,0.672656271322899,1,0.142108191915737,0.730245947529752,0,0
"cg14565465",0.0590579429945641,0,0,1,0.397147763186938,0.958830380502959,0.24815822361245,0,0.587805551898327,0.841404520467399,0.58401069650578,0.943752192950582,1,0.344470502587068
"cg04937184",0.975682141458369,0.473149009973528,0,1,0.220317038600469,0.0684500512748051,0,1,0.719440339016975,0.392021426474114,0,0.96459817080113,0.744706870454561,0
"cg18387659",0.995209533769977,0.141686580333057,0.842267315541885,0.32646000660849,0.90320490147136,0.462104079844492,0.711623941368443,0.0807974736815559,1,0.319930208971116,0.0591649124453175,0.688313702586239,0.924575858624672,0.450590128956442
"cg05764691",0.928730839799783,0.644098388080656,0.789798163578459,0.607509434550655,0.911030987541351,0.510479154433619,0.516634050176773,0.0614028536045428,1,0.0679773672547256,0,0.9008841946045,1,0.774516904002501
"cg09833400",0.963867060912286,0.256874900839633,1,0.64447088968092,0.981282796610314,0.328406189265221,0.947785160072863,0.3441368820569,0.84498406997718,0.16246682760497,0.0840242174123551,1,0.985042124772146,0.540932365149012
"cg19488431",0.625128909061163,0,0.930136488436031,0.452670939265635,0.627870794876179,0.398800025086551,1,0.631429445799063,1,0.571559199737444,0.165953008658943,0.744630063528002,0.347820673035585,0.640364959539157
"cg22465516",0,0.588864580108473,0.184366627045635,0.949829512921529,0.269860052413953,0.889029920494871,0.116218034680273,0.11742775949839,0.677628125964191,1,0.243764458144004,0.846936997390378,0.431878723188732,0
"cg26133399",0.992407576214535,0.353546918105407,1,0.358235404089224,0.279580582207863,0.972203613154728,0.322591325760978,0.532216898578539,1,0.528676671603992,0.179352999521104,1,0.654197858644363,0.184069898943209
"cg21023952",0.690681038865958,0.43960102797953,0.721494589313452,0.162051405234608,0.874229835386991,1,0,0,0.467551897405509,0.618387038987879,0.329797202388945,1,0.987356647725821,0.43684397428647
"cg16966992",1,0.275434754290693,0.234149346122647,0.66362671453567,0.220563810253501,0,0.198058831758528,0.499697341911672,0.64625607435843,0.664885617418585,0,1,0.562406596684548,0.239973765011792
"cg08313393",0.0289831000038568,0.558754497265654,0.702224184463656,0.10631921536809,0.92326455267167,1,0.216626023539665,0.213044393397919,0.827841687540656,1,0.31236995935473,0.301037798971877,0.0151345040243202,0.875441752606229
